# ****************************************************************************
# CUI
#
# The Advanced Framework for Simulation, Integration, and Modeling (AFSIM)
#
# The use, dissemination or disclosure of data in this file is subject to
# limitation or restriction. See accompanying README and LICENSE for details.
# ****************************************************************************
#Ground target launch data for RED_MRBM_1
#Generated on Thu Jan 14 13:24:41 2010
#loft_angle burn_time ground_range time_of_flight
88.3500 103.6200 569308.28 447.7214
88.3500 103.6400 569998.16 447.9291
88.3500 103.6600 570688.90 448.1369
88.3500 103.6800 571380.52 448.3449
88.3500 103.7000 572081.75 448.5530
88.3500 103.7200 572775.11 448.7614
88.3500 103.7400 573469.34 448.9698
88.3500 103.7600 574164.44 449.1785
88.3500 103.7800 574860.40 449.3873
88.3500 103.8000 575557.24 449.5963
88.3500 103.8200 576263.72 449.8054
88.3500 103.8400 576962.33 450.0147
88.3500 103.8600 577661.79 450.2242
88.3500 103.8800 578362.15 450.4339
88.3500 103.9000 579063.40 450.6437
88.3500 103.9200 579774.28 450.8537
88.3500 103.9400 580477.30 451.0638
88.3500 103.9600 581181.20 451.2742
88.3500 103.9800 581885.98 451.4847
88.3500 104.0000 582591.64 451.6954
88.3500 104.0200 583306.99 451.9062
88.3500 104.0400 584014.45 452.1172
88.3500 104.0600 584722.79 452.3284
88.3500 104.0800 585432.04 452.5397
88.3500 104.1000 586150.97 452.7513
88.3500 104.1200 586862.01 452.9630
88.3500 104.1400 587573.96 453.1748
88.3500 104.1600 588286.79 453.3869
88.3500 104.1800 589000.54 453.5991
88.3500 104.2000 589723.98 453.8115
88.3500 104.2200 590439.54 454.0240
88.3500 104.2400 591155.99 454.2368
88.3500 104.2600 591873.37 454.4497
88.3500 104.2800 592600.46 454.6628
88.3500 104.3000 593319.66 454.8760
88.3500 104.3200 594039.77 455.0895
88.3500 104.3400 594769.62 455.3031
88.3500 104.3600 595491.56 455.5168
88.3500 104.3800 596214.43 455.7308
88.3500 104.4000 596938.21 455.9449
88.3500 104.4200 597671.75 456.1593
88.3500 104.4400 598397.38 456.3737
88.3500 104.4600 599123.94 456.5884
88.3500 104.4800 599860.26 456.8033
88.3500 104.5000 600588.68 457.0183
88.3500 104.5200 601318.02 457.2335
88.3500 104.5400 602048.28 457.4489
88.3500 104.5600 602788.34 457.6644
88.3500 104.5800 603520.48 457.8802
88.3500 104.6000 604253.57 458.0961
88.3500 104.6200 604996.43 458.3122
88.3500 104.6400 605731.39 458.5284
88.3500 104.6600 606467.29 458.7449
88.3500 104.6800 607212.99 458.9615
88.3500 104.7000 607950.77 459.1784
88.3500 104.7200 608689.51 459.3954
88.3500 104.7400 609438.05 459.6125
88.3500 104.7600 610178.68 459.8299
88.3500 104.7800 610920.25 460.0474
88.3500 104.8000 611671.67 460.2652
88.3500 104.8200 612415.15 460.4831
88.3500 104.8400 613168.47 460.7012
88.3500 104.8600 613913.88 460.9195
88.3500 104.8800 614660.24 461.1379
88.3500 104.9000 615416.44 461.3566
88.3500 104.9200 616164.72 461.5754
88.3500 104.9400 616913.96 461.7944
88.3500 104.9600 617673.07 462.0136
88.3500 104.9800 618424.25 462.2330
88.3500 105.0000 619185.29 462.4525
88.3500 105.0200 619938.42 462.6723
88.3500 105.0400 620692.51 462.8922
88.3500 105.0600 621456.50 463.1124
88.3500 105.0800 622212.54 463.3327
88.3500 105.1000 622978.47 463.5532
88.3500 105.1200 623736.48 463.7739
88.3500 105.1400 624495.47 463.9947
88.3500 105.1600 625264.35 464.2158
88.3500 105.1800 626025.31 464.4371
88.3500 105.2000 626796.17 464.6585
88.3500 105.2200 627559.11 464.8802
88.3500 105.2400 628331.97 465.1020
88.3500 105.2600 629096.89 465.3240
88.3500 105.2800 629862.80 465.5462
88.3500 105.3000 630638.63 465.7686
88.3500 105.3200 631406.54 465.9912
88.3500 105.3400 632184.37 466.2140
88.3500 105.3600 632954.28 466.4369
88.3500 105.3800 633734.12 466.6601
88.3500 105.4000 634506.04 466.8834
88.3500 105.4200 635287.90 467.1070
88.3500 105.4400 636061.83 467.3307
88.3500 105.4600 636845.71 467.5547
88.3500 105.4800 637621.66 467.7788
88.3500 105.5000 638407.57 468.0031
88.3500 105.5200 639185.55 468.2276
88.3500 105.5400 639973.50 468.4523
88.3500 105.5600 640753.52 468.6773
88.3500 105.5800 641543.51 468.9024
88.3500 105.6000 642325.55 469.1277
88.3500 105.6200 643117.59 469.3531
88.3500 105.6400 643901.70 469.5788
88.3500 105.6600 644695.80 469.8047
88.3500 105.6800 645481.97 470.0308
88.3500 105.7000 646278.14 470.2571
88.3500 105.7200 647066.37 470.4836
88.3500 105.7400 647864.61 470.7103
88.3500 105.7600 648654.92 470.9371
88.3500 105.7800 649455.22 471.1642
88.3500 105.8000 650247.61 471.3915
88.3500 105.8200 651050.02 471.6190
88.3500 105.8400 651844.50 471.8466
88.3500 105.8600 652649.01 472.0745
88.3500 105.8800 653454.57 472.3026
88.3500 105.9000 654252.18 472.5309
88.3500 105.9200 655059.85 472.7594
88.3500 105.9400 655859.58 472.9881
88.3500 105.9600 656669.37 473.2169
88.3500 105.9800 657471.20 473.4460
88.3500 106.0000 658283.11 473.6753
88.3500 106.0200 659096.08 473.9048
88.3500 106.0400 659901.12 474.1345
88.3500 106.0600 660716.21 474.3644
88.3500 106.0800 661523.38 474.5945
88.3500 106.1000 662340.63 474.8249
88.3500 106.1200 663158.95 475.0554
88.3500 106.1400 663969.32 475.2861
88.3500 106.1600 664789.80 475.5170
88.3500 106.1800 665602.34 475.7482
88.3500 106.2000 666424.96 475.9795
88.3500 106.2200 667248.68 476.2111
88.3500 106.2400 668064.47 476.4428
88.3500 106.2600 668890.35 476.6748
88.3500 106.2800 669717.33 476.9070
88.3500 106.3000 670536.38 477.1394
88.3500 106.3200 671365.53 477.3720
88.3500 106.3400 672195.80 477.6048
88.3500 106.3600 673018.12 477.8378
88.3500 106.3800 673850.57 478.0710
88.3500 106.4000 674684.14 478.3045
88.3500 106.4200 675509.74 478.5381
88.3500 106.4400 676345.52 478.7720
88.3500 106.4600 677182.39 479.0060
88.3500 106.4800 678011.33 479.2403
88.3500 106.5000 678850.43 479.4748
88.3500 106.5200 679690.64 479.7095
88.3500 106.5400 680522.92 479.9445
88.3500 106.5600 681365.36 480.1796
88.3500 106.5800 682208.93 480.4150
88.3500 106.6000 683053.62 480.6505
88.3500 106.6200 683890.37 480.8863
88.3500 106.6400 684737.31 481.1223
88.3500 106.6600 685585.39 481.3585
88.3500 106.6800 686425.51 481.5950
88.3500 106.7000 687275.85 481.8316
88.3500 106.7200 688127.31 482.0685
88.3500 106.7400 688979.93 482.3056
88.3500 106.7600 689824.58 482.5429
88.3500 106.7800 690679.48 482.7804
88.3500 106.8000 691535.51 483.0181
88.3500 106.8200 692392.69 483.2561
88.3500 106.8400 693241.91 483.4943
88.3500 106.8600 694101.38 483.7326
88.3500 106.8800 694962.02 483.9713
88.3500 106.9000 695823.79 484.2101
88.3500 106.9200 696677.63 484.4492
88.3500 106.9400 697541.71 484.6885
88.3500 106.9600 698406.98 484.9280
88.3500 106.9800 699273.39 485.1677
88.3500 107.0000 700140.96 485.4076
88.3500 107.0200 701000.60 485.6478
88.3500 107.0400 701870.51 485.8882
88.3500 107.0600 702741.59 486.1288
88.3500 107.0800 703613.86 486.3697
88.3500 107.1000 704487.29 486.6108
88.3500 107.1200 705361.89 486.8521
88.3500 107.1400 706228.57 487.0936
88.3500 107.1600 707105.54 487.3353
88.3500 107.1800 707983.69 487.5773
88.3500 107.2000 708863.06 487.8195
88.3500 107.2200 709743.59 488.0619
88.3500 107.2400 710625.31 488.3046
88.3500 107.2600 711499.11 488.5475
88.3500 107.2800 712383.22 488.7906
88.3500 107.3000 713268.53 489.0340
88.3500 107.3200 714155.05 489.2775
88.3500 107.3400 715042.78 489.5214
88.3500 107.3600 715931.70 489.7654
88.3500 107.3800 716821.83 490.0097
88.3500 107.4000 717713.17 490.2542
88.3500 107.4200 718596.59 490.4989
88.3500 107.4400 719490.35 490.7439
88.3500 107.4600 720385.33 490.9891
88.3500 107.4800 721281.53 491.2345
88.3500 107.5000 722178.95 491.4802
88.3500 107.5200 723077.62 491.7261
88.3500 107.5400 723977.49 491.9722
88.3500 107.5600 724878.59 492.2186
88.3500 107.5800 725780.92 492.4652
88.3500 107.6000 726684.48 492.7121
88.3500 107.6200 727589.28 492.9591
88.3500 107.6400 728495.34 493.2065
88.3500 107.6600 729402.61 493.4540
88.3500 107.6800 730311.13 493.7018
88.3500 107.7000 731211.70 493.9498
88.3500 107.7200 732122.71 494.1981
88.3500 107.7400 733034.97 494.4466
88.3500 107.7600 733948.47 494.6954
88.3500 107.7800 734863.24 494.9444
88.3500 107.8000 735779.28 495.1936
88.3500 107.8200 736696.55 495.4431
88.3500 107.8400 737615.09 495.6928
88.3500 107.8600 738534.90 495.9428
88.3500 107.8800 739455.97 496.1930
88.3500 107.9000 740378.31 496.4434
88.3500 107.9200 741301.93 496.6941
88.3500 107.9400 742226.81 496.9450
88.3500 107.9600 743152.98 497.1962
88.3500 107.9800 744080.42 497.4476
88.3500 108.0000 745009.15 497.6993
88.3500 108.0200 745948.38 497.9512
88.3500 108.0400 746879.68 498.2034
88.3500 108.0600 747812.26 498.4558
88.3500 108.0800 748746.14 498.7084
88.3500 108.1000 749681.31 498.9614
88.3500 108.1200 750617.78 499.2145
88.3500 108.1400 751555.55 499.4679
88.3500 108.1600 752494.62 499.7216
88.3500 108.1800 753434.99 499.9755
88.3500 108.2000 754376.67 500.2296
88.3500 108.2200 755319.66 500.4840
88.3500 108.2400 756263.95 500.7387
88.3500 108.2600 757209.57 500.9936
88.3500 108.2800 758156.50 501.2488
88.3500 108.3000 759114.00 501.5042
88.3500 108.3200 760063.57 501.7598
88.3500 108.3400 761014.47 502.0158
88.3500 108.3600 761966.69 502.2719
88.3500 108.3800 762920.24 502.5284
88.3500 108.4000 763875.12 502.7850
88.3500 108.4200 764831.32 503.0420
88.3500 108.4400 765788.87 503.2992
88.3500 108.4600 766757.04 503.5566
88.3500 108.4800 767717.28 503.8144
88.3500 108.5000 768678.86 504.0723
88.3500 108.5200 769641.80 504.3306
88.3500 108.5400 770606.08 504.5890
88.3500 108.5600 771571.72 504.8478
88.3500 108.5800 772547.98 505.1068
88.3500 108.6000 773516.33 505.3661
88.3500 108.6200 774486.05 505.6256
88.3500 108.6400 775457.13 505.8854
88.3500 108.6600 776429.58 506.1455
88.3500 108.6800 777412.69 506.4058
88.3500 108.7000 778387.86 506.6664
88.3500 108.7200 779364.43 506.9272
88.3500 108.7400 780342.38 507.1883
88.3500 108.7600 781321.70 507.4497
88.3500 108.7800 782311.72 507.7113
88.3500 108.8000 783293.79 507.9732
88.3500 108.8200 784277.28 508.2354
88.3500 108.8400 785262.15 508.4979
88.3500 108.8600 786257.74 508.7606
88.3500 108.8800 787245.39 509.0235
88.3500 108.9000 788234.46 509.2868
88.3500 108.9200 789234.25 509.5503
88.3500 108.9400 790226.13 509.8141
88.3500 108.9600 791219.40 510.0781
88.3500 108.9800 792214.09 510.3425
88.3500 109.0000 793219.54 510.6071
88.3500 109.0200 794217.04 510.8719
88.3500 109.0400 795215.99 511.1371
88.3500 109.0600 796225.70 511.4025
88.3500 109.0800 797227.50 511.6682
88.3500 109.1000 798230.70 511.9341
88.3500 109.1200 799244.70 512.2004
88.3500 109.1400 800250.79 512.4669
88.3500 109.1600 801258.30 512.7337
88.3500 109.1800 802276.62 513.0007
88.3500 109.2000 803287.03 513.2681
88.3500 109.2200 804298.87 513.5357
88.3500 109.2400 805321.53 513.8036
88.3500 109.2600 806336.30 514.0718
88.3500 109.2800 807352.49 514.3402
88.3500 109.3000 808379.53 514.6090
88.3500 109.3200 809398.64 514.8780
88.3500 109.3400 810419.24 515.1473
88.3500 109.3600 811450.68 515.4169
88.3500 109.3800 812474.19 515.6867
88.3500 109.4000 813508.57 515.9569
88.3500 109.4200 814535.06 516.2273
88.3500 109.4400 815563.00 516.4980
88.3500 109.4600 816601.83 516.7690
88.3500 109.4800 817632.74 517.0403
88.3500 109.5000 818674.55 517.3119
88.3500 109.5200 819708.43 517.5837
88.3500 109.5400 820753.23 517.8559
88.3500 109.5600 821790.13 518.1283
88.3500 109.5800 822837.91 518.4010
88.3500 109.6000 823877.81 518.6741
88.3500 109.6200 824919.20 518.9473
88.3500 109.6400 825971.52 519.2209
88.3500 109.6600 827015.93 519.4948
88.3500 109.6800 828071.29 519.7690
88.3500 109.7000 829118.73 520.0434
88.3500 109.7200 830177.13 520.3182
88.3500 109.7400 831227.62 520.5932
88.3500 109.7600 832289.08 520.8686
88.3500 109.7800 833342.63 521.1442
88.3500 109.8000 834407.16 521.4201
88.3500 109.8200 835463.78 521.6964
88.3500 109.8400 836531.39 521.9729
88.3500 109.8600 837591.10 522.2497
88.3500 109.8800 838661.81 522.5268
88.3500 109.9000 839734.04 522.8042
88.3500 109.9200 840798.43 523.0819
88.3500 109.9400 841873.78 523.3600
88.3500 109.9600 842941.27 523.6383
88.3500 109.9800 844019.77 523.9169
88.3500 110.0000 845090.38 524.1958
88.3500 110.0200 846172.03 524.4750
88.3500 110.0400 847255.23 524.7545
88.3500 110.0600 848330.59 525.0343
88.3500 110.0800 849416.95 525.3145
88.3500 110.1000 850495.45 525.5949
88.3500 110.1200 851585.01 525.8756
88.3500 110.1400 852676.14 526.1567
88.3500 110.1600 853759.43 526.4380
88.3500 110.1800 854853.76 526.7197
88.3500 110.2000 855949.68 527.0016
88.3500 110.2200 857037.77 527.2839
88.3500 110.2400 858136.91 527.5665
88.3500 110.2600 859228.22 527.8494
88.3500 110.2800 860330.59 528.1326
88.3500 110.3000 861434.58 528.4161
88.3500 110.3200 862530.74 528.6999
88.3500 110.3400 863637.97 528.9840
88.3500 110.3600 864746.83 529.2685
88.3500 110.3800 865857.36 529.5532
88.3500 110.4000 866960.01 529.8383
88.3500 110.4200 868073.78 530.1237
88.3500 110.4400 869189.22 530.4094
88.3500 110.4600 870296.80 530.6954
88.3500 110.4800 871415.51 530.9818
88.3500 110.5000 872535.88 531.2684
88.3500 110.5200 873657.93 531.5554
88.3500 110.5400 874772.12 531.8427
88.3500 110.5600 875897.48 532.1303
88.3500 110.5800 877024.52 532.4182
88.3500 110.6000 878153.22 532.7065
88.3500 110.6200 879274.08 532.9951
88.3500 110.6400 880406.12 533.2840
88.3500 110.6600 881539.88 533.5732
88.3500 110.6800 882675.30 533.8627
88.3500 110.7000 883812.40 534.1526
88.3500 110.7200 884941.68 534.4428
88.3500 110.7400 886082.21 534.7333
88.3500 110.7600 887224.40 535.0242
88.3500 110.7800 888368.30 535.3153
88.3500 110.8000 889513.91 535.6069
88.3500 110.8200 890651.73 535.8987
88.3500 110.8400 891800.77 536.1909
88.3500 110.8600 892951.52 536.4833
88.3500 110.8800 894104.00 536.7762
88.3500 110.9000 895258.20 537.0693
88.3500 110.9200 896414.16 537.3628
88.3500 110.9400 897571.82 537.6566
88.3500 110.9600 898731.23 537.9508
88.3500 110.9800 899882.83 538.2453
88.3500 111.0000 901045.71 538.5401
88.3500 111.0200 902210.35 538.8353
88.3500 111.0400 903376.77 539.1308
88.3500 111.0600 904544.92 539.4266
88.3500 111.0800 905714.82 539.7228
88.3500 111.1000 906886.49 540.0193
88.3500 111.1200 908059.93 540.3162
88.3500 111.1400 909235.15 540.6134
88.3500 111.1600 910412.13 540.9109
88.3500 111.1800 911590.93 541.2088
88.3500 111.2000 912771.48 541.5070
88.3500 111.2200 913953.82 541.8056
88.3500 111.2400 915137.96 542.1045
88.3500 111.2600 916323.88 542.4037
88.3500 111.2800 917511.61 542.7034
88.3500 111.3000 918701.14 543.0033
88.3500 111.3200 919892.47 543.3036
88.3500 111.3400 921085.62 543.6042
88.3500 111.3600 922280.59 543.9052
88.3500 111.3800 923477.37 544.2066
88.3500 111.4000 924676.00 544.5083
88.3500 111.4200 925876.44 544.8103
88.3500 111.4400 927078.70 545.1127
88.3500 111.4600 928282.80 545.4155
88.3500 111.4800 929488.73 545.7186
88.3500 111.5000 930696.51 546.0221
88.3500 111.5200 931906.14 546.3259
88.3500 111.5400 933117.62 546.6301
88.3500 111.5600 934330.95 546.9346
88.3500 111.5800 935546.14 547.2395
88.3500 111.6000 936763.20 547.5447
88.3500 111.6200 937991.73 547.8503
88.3500 111.6400 939212.53 548.1563
88.3500 111.6600 940435.20 548.4626
88.3500 111.6800 941659.76 548.7693
88.3500 111.7000 942886.19 549.0764
88.3500 111.7200 944114.52 549.3838
88.3500 111.7400 945344.74 549.6916
88.3500 111.7600 946576.86 549.9997
88.3500 111.7800 947820.51 550.3082
88.3500 111.8000 949056.43 550.6171
88.3500 111.8200 950294.27 550.9264
88.3500 111.8400 951534.02 551.2360
88.3500 111.8600 952775.69 551.5460
88.3500 111.8800 954028.92 551.8563
88.3500 111.9000 955274.44 552.1670
88.3500 111.9200 956521.89 552.4781
88.3500 111.9400 957771.28 552.7896
88.3500 111.9600 959032.26 553.1015
88.3500 111.9800 960285.50 553.4137
88.3500 112.0000 961540.72 553.7263
88.3500 112.0200 962797.89 554.0392
88.3500 112.0400 964066.68 554.3526
88.3500 112.0600 965327.78 554.6663
88.3500 112.0800 966590.84 554.9804
88.3500 112.1000 967855.88 555.2949
88.3500 112.1200 969132.55 555.6098
88.3500 112.1400 970401.54 555.9250
88.3500 112.1600 971672.51 556.2407
88.3500 112.1800 972955.15 556.5567
88.3500 112.2000 974230.07 556.8731
88.3500 112.2200 975507.02 557.1899
88.3500 112.2400 976795.66 557.5070
88.3500 112.2600 978076.62 557.8246
88.3500 112.2800 979359.60 558.1425
88.3500 112.3000 980654.28 558.4609
88.3500 112.3200 981941.29 558.7796
88.3500 112.3400 983230.29 559.0987
88.3500 112.3600 984531.06 559.4182
88.3500 112.3800 985824.16 559.7381
88.3500 112.4000 987129.01 560.0584
88.3500 112.4200 988426.20 560.3791
88.3500 112.4400 989735.14 560.7001
88.3500 112.4600 991036.40 561.0216
88.3500 112.4800 992339.75 561.3435
88.3500 112.5000 993654.88 561.6658
88.3500 112.5200 994962.36 561.9884
88.3500 112.5400 996281.63 562.3115
88.3500 112.5600 997593.23 562.6350
88.3500 112.5800 998916.67 562.9588
88.3500 112.6000 1000232.47 563.2831
88.3500 112.6200 1001560.09 563.6078
88.3500 112.6400 1002880.08 563.9329
88.3500 112.6600 1004211.87 564.2583
88.3500 112.6800 1005536.07 564.5842
88.3500 112.7000 1006872.11 564.9105
88.3500 112.7200 1008200.54 565.2372
88.3500 112.7400 1009540.79 565.5643
88.3500 112.7600 1010873.47 565.8919
88.3500 112.7800 1012218.02 566.2198
88.3500 112.8000 1013554.96 566.5482
88.3500 112.8200 1014903.75 566.8769
88.3500 112.8400 1016254.73 567.2061
88.3500 112.8600 1017598.11 567.5357
88.3500 112.8800 1018953.40 567.8657
88.3500 112.9000 1020301.06 568.1961
88.3500 112.9200 1021660.68 568.5270
88.3500 112.9400 1023022.48 568.8582
88.3500 112.9600 1024376.66 569.1899
88.3500 112.9800 1025742.82 569.5220
88.3500 113.0000 1027111.16 569.8546
88.3500 113.0200 1028471.90 570.1875
88.3500 113.0400 1029844.65 570.5209
88.3500 113.0600 1031219.59 570.8547
88.3500 113.0800 1032586.94 571.1889
88.3500 113.1000 1033966.31 571.5235
88.3500 113.1200 1035347.90 571.8586
88.3500 113.1400 1036721.90 572.1941
88.3500 113.1600 1038107.95 572.5301
88.3500 113.1800 1039496.23 572.8664
88.3500 113.2000 1040886.72 573.2032
88.3500 113.2200 1042269.71 573.5405
88.3500 113.2400 1043664.73 573.8782
88.3500 113.2600 1045061.97 574.2163
88.3500 113.2800 1046461.51 574.5548
88.3500 113.3000 1047853.53 574.8938
88.3500 113.3200 1049257.57 575.2332
88.3500 113.3400 1050663.94 575.5731
88.3500 113.3600 1052072.58 575.9134
88.3500 113.3800 1053483.48 576.2541
88.3500 113.4000 1054886.91 576.5953
88.3500 113.4200 1056302.40 576.9369
88.3500 113.4400 1057720.23 577.2790
88.3500 113.4600 1059140.38 577.6215
88.3500 113.4800 1060562.81 577.9645
88.3500 113.5000 1061987.60 578.3079
88.3500 113.5200 1063414.68 578.6518
88.3500 113.5400 1064834.31 578.9961
88.3500 113.5600 1066266.06 579.3408
88.3500 113.5800 1067700.20 579.6861
88.3500 113.6000 1069136.69 580.0317
88.3500 113.6200 1070575.50 580.3779
88.3500 113.6400 1072016.70 580.7245
88.3500 113.6600 1073460.24 581.0715
88.3500 113.6800 1074906.19 581.4190
88.3500 113.7000 1076354.48 581.7670
88.3500 113.7200 1077805.19 582.1154
88.3500 113.7400 1079258.26 582.4643
88.3500 113.7600 1080713.76 582.8136
88.3500 113.7800 1082171.67 583.1634
88.3500 113.8000 1083631.94 583.5137
88.3500 113.8200 1085094.67 583.8644
88.3500 113.8400 1086559.78 584.2157
88.3500 113.8600 1088027.35 584.5673
88.3500 113.8800 1089497.32 584.9195
88.3500 113.9000 1090969.76 585.2721
88.3500 113.9200 1092444.61 585.6252
88.3500 113.9400 1093921.94 585.9788
88.3500 113.9600 1095401.69 586.3328
88.3500 113.9800 1096883.95 586.6873
88.3500 114.0000 1098368.63 587.0423
88.3500 114.0200 1099855.82 587.3978
88.3500 114.0400 1101355.33 587.7537
88.3500 114.0600 1102847.45 588.1102
88.3500 114.0800 1104342.11 588.4671
88.3500 114.1000 1105839.22 588.8245
88.3500 114.1200 1107338.88 589.1824
88.3500 114.1400 1108841.00 589.5407
88.3500 114.1600 1110345.69 589.8996
88.3500 114.1800 1111862.75 590.2589
88.3500 114.2000 1113372.49 590.6188
88.3500 114.2200 1114884.72 590.9791
88.3500 114.2400 1116399.54 591.3399
88.3500 114.2600 1117926.76 591.7012
88.3500 114.2800 1119446.64 592.0630
88.3500 114.3000 1120969.12 592.4253
88.3500 114.3200 1122494.13 592.7881
88.3500 114.3400 1124031.66 593.1514
88.3500 114.3600 1125561.82 593.5152
88.3500 114.3800 1127094.56 593.8794
88.3500 114.4000 1128629.94 594.2443
88.3500 114.4200 1130177.80 594.6095
88.3500 114.4400 1131718.39 594.9753
88.3500 114.4600 1133261.54 595.3416
88.3500 114.4800 1134817.24 595.7085
88.3500 114.5000 1136365.68 596.0758
88.3500 114.5200 1137916.71 596.4436
88.3500 114.5400 1139480.36 596.8120
88.3500 114.5600 1141036.68 597.1808
88.3500 114.5800 1142605.57 597.5502
88.3500 114.6000 1144167.25 597.9201
88.3500 114.6200 1145731.54 598.2905
88.3500 114.6400 1147308.44 598.6614
88.3500 114.6600 1148878.13 599.0328
88.3500 114.6800 1150460.41 599.4048
88.3500 114.7000 1152035.43 599.7772
88.3500 114.7200 1153623.15 600.1502
88.3500 114.7400 1155203.57 600.5238
88.3500 114.7600 1156786.71 600.8978
88.3500 114.7800 1158382.58 601.2724
88.3500 114.8000 1159971.16 601.6475
88.3500 114.8200 1161572.44 602.0231
88.3500 114.8400 1163166.55 602.3993
88.3500 114.8600 1164773.33 602.7760
88.3500 114.8800 1166382.86 603.1532
88.3500 114.9000 1167985.23 603.5310
88.3500 114.9200 1169600.30 603.9093
88.3500 114.9400 1171208.17 604.2881
88.3500 114.9600 1172828.79 604.6675
88.3500 114.9800 1174442.28 605.0474
88.3500 115.0000 1176068.50 605.4279
88.3500 115.0200 1177697.53 605.8089
88.3500 115.0400 1179319.38 606.1904
88.3500 115.0600 1180954.09 606.5725
88.3500 115.0800 1182591.58 606.9552
88.3500 115.1000 1184221.91 607.3384
88.3500 115.1200 1185865.13 607.7221
88.3500 115.1400 1187511.15 608.1064
88.3500 115.1600 1189150.02 608.4913
88.3500 115.1800 1190801.76 608.8767
88.3500 115.2000 1192456.42 609.2627
88.3500 115.2200 1194103.91 609.6492
88.3500 115.2400 1195764.29 610.0363
88.3500 115.2600 1197427.56 610.4239
88.3500 115.2800 1199093.74 610.8121
88.3500 115.3000 1200762.88 611.2009
88.3500 115.3200 1202424.87 611.5902
88.3500 115.3400 1204099.80 611.9802
88.3500 115.3600 1205777.66 612.3706
88.3500 115.3800 1207458.51 612.7617
88.3500 115.4000 1209142.26 613.1533
88.3500 115.4200 1210818.94 613.5455
88.3500 115.4400 1212508.61 613.9382
88.3500 115.4600 1214201.24 614.3316
88.3500 115.4800 1215896.86 614.7255
88.3500 115.5000 1217595.52 615.1200
88.3500 115.5200 1219297.12 615.5151
88.3500 115.5400 1221001.72 615.9108
88.3500 115.5600 1222709.33 616.3070
88.3500 115.5800 1224419.96 616.7038
88.3500 115.6000 1226133.67 617.1013
88.3500 115.6200 1227840.31 617.4993
88.3500 115.6400 1229560.04 617.8979
88.3500 115.6600 1231282.82 618.2971
88.3500 115.6800 1233008.66 618.6969
88.3500 115.7000 1234737.56 619.0972
88.3500 115.7200 1236469.54 619.4982
88.3500 115.7400 1238204.65 619.8998
88.3500 115.7600 1239952.87 620.3020
88.3500 115.7800 1241694.12 620.7048
88.3500 115.8000 1243438.48 621.1081
88.3500 115.8200 1245185.96 621.5121
88.3500 115.8400 1246936.56 621.9167
88.3500 115.8600 1248690.29 622.3219
88.3500 115.8800 1250447.16 622.7277
88.3500 115.9000 1252207.24 623.1342
88.3500 115.9200 1253970.41 623.5412
88.3500 115.9400 1255736.76 623.9489
88.3500 115.9600 1257516.36 624.3571
88.3500 115.9800 1259289.06 624.7660
88.3500 116.0000 1261064.95 625.1756
88.3500 116.0200 1262844.04 625.5857
88.3500 116.0400 1264626.34 625.9964
88.3500 116.0600 1266421.95 626.4078
88.3500 116.0800 1268210.70 626.8198
88.3500 116.1000 1270002.68 627.2325
88.3500 116.1200 1271797.89 627.6458
88.3500 116.1400 1273606.52 628.0597
88.3500 116.1600 1275408.26 628.4742
88.3500 116.1800 1277213.26 628.8894
88.3500 116.2000 1279031.65 629.3052
88.3500 116.2200 1280843.22 629.7216
88.3500 116.2400 1282658.08 630.1387
88.3500 116.2600 1284486.36 630.5565
88.3500 116.2800 1286307.85 630.9749
88.3500 116.3000 1288132.65 631.3939
88.3500 116.3200 1289970.91 631.8136
88.3500 116.3400 1291802.39 632.2339
88.3500 116.3600 1293647.35 632.6549
88.3500 116.3800 1295485.54 633.0765
88.3500 116.4000 1297327.10 633.4988
88.3500 116.4200 1299182.17 633.9218
88.3500 116.4400 1301030.49 634.3454
88.3500 116.4600 1302892.35 634.7696
88.3500 116.4800 1304747.48 635.1946
88.3500 116.5000 1306616.16 635.6202
88.3500 116.5200 1308478.13 636.0464
88.3500 116.5400 1310353.67 636.4734
88.3500 116.5600 1312232.67 636.9010
88.3500 116.5800 1314104.96 637.3293
88.3500 116.6000 1315990.88 637.7582
88.3500 116.6200 1317870.11 638.1878
88.3500 116.6400 1319762.98 638.6182
88.3500 116.6600 1321649.18 639.0492
88.3500 116.6800 1323549.05 639.4808
88.3500 116.7000 1325452.43 639.9132
88.3500 116.7200 1327349.16 640.3462
88.3500 116.7400 1329259.60 640.7800
88.3500 116.7600 1331173.58 641.2144
88.3500 116.7800 1333080.93 641.6495
88.3500 116.8000 1335001.96 642.0853
88.3500 116.8200 1336926.63 642.5218
88.3500 116.8400 1338854.87 642.9590
88.3500 116.8600 1340776.53 643.3969
88.3500 116.8800 1342711.97 643.8355
88.3500 116.9000 1344651.02 644.2748
88.3500 116.9200 1346593.70 644.7149
88.3500 116.9400 1348540.01 645.1556
88.3500 116.9600 1350479.76 645.5970
88.3500 116.9800 1352433.37 646.0392
88.3500 117.0000 1354390.64 646.4821
88.3500 117.0200 1356351.58 646.9256
88.3500 117.0400 1358316.14 647.3699
88.3500 117.0600 1360284.46 647.8150
88.3500 117.0800 1362256.49 648.2607
88.3500 117.1000 1364232.23 648.7072
88.3500 117.1200 1366211.69 649.1544
88.3500 117.1400 1368194.89 649.6023
88.3500 117.1600 1370181.84 650.0510
88.3500 117.1800 1372172.55 650.5004
